ENTRY_ID,CATALOG,ID,CATALOGO,VALOR_SIEBEL,VALOR_HOMOLOGADO,ID_VALOR_HOMOLOGADO
116612,CT016SCHORDIND,|XDSL-DELETE|IPTV-UPDATE|STB-DELETE|,CT016SCHORDIND,|XDSL-DELETE|IPTV-UPDATE|STB-DELETE|,NO| |NO,1904
116614,CT016SCHORDIND,|LB-ADD|XDSL-DELETE|IPTV-UPDATE|STB-DELETE|,CT016SCHORDIND,|LB-ADD|XDSL-DELETE|IPTV-UPDATE|STB-DELETE|,NO| |NO,1905
116616,CT016SCHORDIND,|LB-ADD|XDSL-UPDATE|IPTV-UPDATE|STB-DELETE|,CT016SCHORDIND,|LB-ADD|XDSL-UPDATE|IPTV-UPDATE|STB-DELETE|,NO| |NO,1906
116618,CT016SCHORDIND,|XDSL-UPDATE|IP-ADD|IPTV-UPDATE|STB-DELETE|,CT016SCHORDIND,|XDSL-UPDATE|IP-ADD|IPTV-UPDATE|STB-DELETE|,SI|IPTV  IP =>IPTV IP_FIX  |NO,1907
116620,CT016SCHORDIND,|LB-ADD|XDSL-UPDATE|IP-ADD|IPTV-UPDATE|STB-DELETE|,CT016SCHORDIND,|LB-ADD|XDSL-UPDATE|IP-ADD|IPTV-UPDATE|STB-DELETE|,SI|IPTV  IP =>IPTV IP_FIX  VOIP|NO,1908
116622,CT016SCHORDIND,|LB-DELETE|XDSL-DELETE|IPTV-UPDATE|STB-DELETE|,CT016SCHORDIND,|LB-DELETE|XDSL-DELETE|IPTV-UPDATE|STB-DELETE|,NO| |NO,1909
116624,CT016SCHORDIND,|LB-UPDATE|XDSL-DELETE|IPTV-UPDATE|STB-DELETE|,CT016SCHORDIND,|LB-UPDATE|XDSL-DELETE|IPTV-UPDATE|STB-DELETE|,NO| |NO,1910
116626,CT016SCHORDIND,|LB-DELETE|XDSL-UPDATE|IPTV-UPDATE|STB-DELETE|,CT016SCHORDIND,|LB-DELETE|XDSL-UPDATE|IPTV-UPDATE|STB-DELETE|,NO| |NO,1911
116628,CT016SCHORDIND,|LB-DELETE|XDSL-UPDATE|IP-ADD|IPTV-UPDATE|STB-DELETE|,CT016SCHORDIND,|LB-DELETE|XDSL-UPDATE|IP-ADD|IPTV-UPDATE|STB-DELETE|,SI|IPTV  IP VOIP=>IPTV IP_FIX  |NO,1912
116630,CT016SCHORDIND,|LB-UPDATE|XDSL-UPDATE|IP-ADD|IPTV-UPDATE|STB-DELETE|,CT016SCHORDIND,|LB-UPDATE|XDSL-UPDATE|IP-ADD|IPTV-UPDATE|STB-DELETE|,SI|IPTV  IP VOIP=>IPTV IP_FIX  VOIP|NO,1913
116632,CT016SCHORDIND,|XDSL-DELETE|IP-DELETE|IPTV-UPDATE|STB-DELETE|,CT016SCHORDIND,|XDSL-DELETE|IP-DELETE|IPTV-UPDATE|STB-DELETE|,NO| |NO,1914
116634,CT016SCHORDIND,|LB-ADD|XDSL-DELETE|IP-DELETE|IPTV-UPDATE|STB-DELETE|,CT016SCHORDIND,|LB-ADD|XDSL-DELETE|IP-DELETE|IPTV-UPDATE|STB-DELETE|,NO| |NO,1915
116636,CT016SCHORDIND,|XDSL-UPDATE|IP-DELETE|IPTV-UPDATE|STB-DELETE|,CT016SCHORDIND,|XDSL-UPDATE|IP-DELETE|IPTV-UPDATE|STB-DELETE|,NO| |NO,1916
116638,CT016SCHORDIND,|LB-ADD|XDSL-UPDATE|IP-DELETE|IPTV-UPDATE|STB-DELETE|,CT016SCHORDIND,|LB-ADD|XDSL-UPDATE|IP-DELETE|IPTV-UPDATE|STB-DELETE|,NO| |NO,1917
116640,CT016SCHORDIND,|LB-ADD|XDSL-UPDATE|IP--|IPTV-UPDATE|STB-DELETE|,CT016SCHORDIND,|LB-ADD|XDSL-UPDATE|IP--|IPTV-UPDATE|STB-DELETE|,NO| |NO,1918
116642,CT016SCHORDIND,|LB-DELETE|XDSL-DELETE|IP-DELETE|IPTV-UPDATE|STB-DELETE|,CT016SCHORDIND,|LB-DELETE|XDSL-DELETE|IP-DELETE|IPTV-UPDATE|STB-DELETE|,NO| |NO,1919
116644,CT016SCHORDIND,|LB-UPDATE|XDSL-DELETE|IP-DELETE|IPTV-UPDATE|STB-DELETE|,CT016SCHORDIND,|LB-UPDATE|XDSL-DELETE|IP-DELETE|IPTV-UPDATE|STB-DELETE|,NO| |NO,1920
116646,CT016SCHORDIND,|LB-DELETE|XDSL-UPDATE|IP-DELETE|IPTV-UPDATE|STB-DELETE|,CT016SCHORDIND,|LB-DELETE|XDSL-UPDATE|IP-DELETE|IPTV-UPDATE|STB-DELETE|,NO| |NO,1921
116648,CT016SCHORDIND,|LB-UPDATE|XDSL-UPDATE|IP-DELETE|IPTV-UPDATE|STB-DELETE|,CT016SCHORDIND,|LB-UPDATE|XDSL-UPDATE|IP-DELETE|IPTV-UPDATE|STB-DELETE|,NO| |NO,1922
116650,CT016SCHORDIND,|LB-DELETE|XDSL-UPDATE|IP--|IPTV-UPDATE|STB-DELETE|,CT016SCHORDIND,|LB-DELETE|XDSL-UPDATE|IP--|IPTV-UPDATE|STB-DELETE|,NO| |NO,1923
116652,CT016SCHORDIND,|HSI-UPDATE|VOIP-UPDATE|IPTV-UPDATE|STB-ADD|,CT016SCHORDIND,|HSI-UPDATE|VOIP-UPDATE|IPTV-UPDATE|STB-ADD|,SI|  => STB|NO,1924
116654,CT016SCHORDIND,|HSI-UPDATE|IP_FIX-ADD|VOIP-UPDATE|,CT016SCHORDIND,|HSI-UPDATE|IP_FIX-ADD|VOIP-UPDATE|,SI| IP VOIP => IP VOIP IP_FIX|NO,1925
116656,CT016SCHORDIND,|HSI-UPDATE|IP_FIX-ADD|VOIP-UPDATE|IPTV-UPDATE|STB-UPDATE,CT016SCHORDIND,|HSI-UPDATE|IP_FIX-ADD|VOIP-UPDATE|IPTV-UPDATE|STB-UPDATE,SI| IP VOIP IPTV  => IP VOIP IP_FIX IPTV |NO,1926
116658,CT016SCHORDIND,|IPTV-UPDATE|STB-ADD|,CT016SCHORDIND,|IPTV-UPDATE|STB-ADD|,SI|  IPTV STB => IPTV + STB|NO,1927
116660,CT016SCHORDIND,|HSI-UPDATE|IP_FIX--|VOIP-UPDATE|IPTV-UPDATE|STB-ADD|,CT016SCHORDIND,|HSI-UPDATE|IP_FIX--|VOIP-UPDATE|IPTV-UPDATE|STB-ADD|,SI| IP VOIP IP_FIX  IPTV STB => - STB|NO,1928
109101,CT016SCHORDIND,|HSI-UPDATE|IP_FIX--|VOIP-UPDATE|IPTV-ADD|STB-ADD|,CT016SCHORDIND,|HSI-UPDATE|IP_FIX--|VOIP-UPDATE|IPTV-ADD|STB-ADD|,SI | IP IP_FIX VOIP =>  IP IP_FIX VOIP IPTV| NO,1929
114801,CT016SCHORDIND,|HSI-UPDATE|IP_FIX--|IPTV-ADD|IPPBX-UPDATE|STB-ADD|,CT016SCHORDIND,|HSI-UPDATE|IP_FIX--|IPTV-ADD|IPPBX-UPDATE|STB-ADD|,SI | IP IP_FIX IPPBX => IP IP_FIX IPPBX IPTV|NO,1930
118701,CT016SCHORDIND,|IPTV-UPDATE|LB-UPDATE|XDSL-UPDATE|STB-ADD|,CT016SCHORDIND,|IPTV-UPDATE|LB-UPDATE|XDSL-UPDATE|STB-ADD|,SI|STB => + STB|NO,1931
118703,CT016SCHORDIND,|IPTV-UPDATE|LB-UPDATE|XDSL-UPDATE|STB-DELETE|,CT016SCHORDIND,|IPTV-UPDATE|LB-UPDATE|XDSL-UPDATE|STB-DELETE|,NO|STB => -STB|SI,1932
118705,CT016SCHORDIND,|HSI-UPDATE|IP_FIX--|VOIP-DELETE|IPTV-UPDATE|IPPBX-ADD|STB--|,CT016SCHORDIND,|HSI-UPDATE|IP_FIX--|VOIP-DELETE|IPTV-UPDATE|IPPBX-ADD|STB--|,SI|IP IP_FIX VOIP IPTV => IP IP_FIX IPPBX IPTV|NO,1933
118707,CT016SCHORDIND,|HSI-UPDATE|IP_FIX-DELETE|VOIP-UPDATE|,CT016SCHORDIND,|HSI-UPDATE|IP_FIX-DELETE|VOIP-UPDATE|,NO|IP-FIX => IP|SI,1934
118709,CT016SCHORDIND,|HSI-UPDATE|IP_FIX--|IPPBX-UPDATE|,CT016SCHORDIND,|HSI-UPDATE|IP_FIX--|IPPBX-UPDATE|,NO|IPPBX => IPPBX MOD|SI,1935
28101,CT006RMCABPCATD,CC,CT006RMCABPCATD,CC,Z0001,511
28103,CT006RMCABPCATD,CE,CT006RMCABPCATD,CE,Z0002,512
28105,CT006RMCABPCATD,NIT,CT006RMCABPCATD,NIT,Z0007,513
50813,CT011SXT2LISIMEDO,3,CT011SXT2LISIMEDO,3,Rechazado,543
50815,CT011SXT2LISIMEDO,5,CT011SXT2LISIMEDO,5,Rechazado,544
50817,CT011SXT2LISIMEDO,4,CT011SXT2LISIMEDO,4,Rechazado,545
50819,CT011SXT2LISIMEDO,6,CT011SXT2LISIMEDO,6,Rechazado,546
50821,CT011SXT2LISIMEDO,7,CT011SXT2LISIMEDO,7,Rechazado,547
50823,CT011SXT2LISIMEDO,8,CT011SXT2LISIMEDO,8,Rechazado,548
50825,CT011SXT2LISIMEDO,9,CT011SXT2LISIMEDO,9,Rechazado,549
50827,CT011SXT2LISIMEDO,10,CT011SXT2LISIMEDO,10,Rechazado,550
50829,CT011SXT2LISIMEDO,12,CT011SXT2LISIMEDO,12,Rechazado,552
50831,CT011SXT2LISIMEDO,-99,CT011SXT2LISIMEDO,-99,Rechazado,553
62601,CT015ACTFFTH,"FIBRA|HSI,IP_FIX,IPTV,STB_ADD_2",CT015ACTFFTH,"FIBRA|HSI,IP_FIX,IPTV,STB_ADD_2",F.O. (HSI/IP_FIX/IPTV/STB_ADD_2)|Installation of duo play service with fix IP and two STB +2 aditional STB|MPPFTTH|120,643
56701,CT006RMCACARECLAM,Empresas|CarrieryOperadores,CT006RMCACARECLAM,Empresas|CarrieryOperadores,0012,561
56703,CT006RMCACARECLAM,Empresas|Grandes,CT006RMCACARECLAM,Empresas|Grandes,0005,562
56705,CT006RMCACARECLAM,Empresas|Mediana,CT006RMCACARECLAM,Empresas|Mediana,0009,563
56707,CT006RMCACARECLAM,Empresas|Micro,CT006RMCACARECLAM,Empresas|Micro,0009,564
56709,CT006RMCACARECLAM,Empresas|Pequenas,CT006RMCACARECLAM,Empresas|Pequenas,0003,565
56711,CT006RMCACARECLAM,GobiernoDistrital|Grandes,CT006RMCACARECLAM,GobiernoDistrital|Grandes,0006,566
56713,CT006RMCACARECLAM,GobiernoDistrital|Mediana,CT006RMCACARECLAM,GobiernoDistrital|Mediana,0006,567
56715,CT006RMCACARECLAM,GobiernoDistrital|Pequenas,CT006RMCACARECLAM,GobiernoDistrital|Pequenas,0006,568
56717,CT006RMCACARECLAM,GobiernoNacional|Grandes,CT006RMCACARECLAM,GobiernoNacional|Grandes,0006,569
56719,CT006RMCACARECLAM,GobiernoNacional|Mediana,CT006RMCACARECLAM,GobiernoNacional|Mediana,0006,570
62603,CT015ACTFFTH,"FIBRA|HSI,IP_FIX,IPTV,STB_ADD_3",CT015ACTFFTH,"FIBRA|HSI,IP_FIX,IPTV,STB_ADD_3",F.O. (HSI/IP_FIX/IPTV/STB_ADD_3)|Installation of duo play service with fix IP and two STB +3 aditional STB|MPPFTTH|120,644
62605,CT015ACTFFTH,"FIBRA|HSI,IP_FIX,IPTV,STB_ADD_4",CT015ACTFFTH,"FIBRA|HSI,IP_FIX,IPTV,STB_ADD_4",F.O. (HSI/IP_FIX/IPTV/STB_ADD_4)|Installation of duo play service with fix IP and two STB +4 aditional STB|MPPFTTH|120,645
62607,CT015ACTFFTH,"FIBRA|HSI,IP_FIX,VOIP,IPTV",CT015ACTFFTH,"FIBRA|HSI,IP_FIX,VOIP,IPTV",F.O. (HSI/IP_FIX/VOIP/IPTV)|Installation of triple play Service with fix IP and two STB|MPPFTTH|120,646
62609,CT015ACTFFTH,"FIBRA|HSI,IP_FIX,IPTV,IPPBX",CT015ACTFFTH,"FIBRA|HSI,IP_FIX,IPTV,IPPBX",F.O. (HSI/IP_FIX/IPTV/IPPBX)|Installation of triple play Service with fix IP and two STB|MPPFTTH|120,647
62611,CT015ACTFFTH,"FIBRA|HSI,VOIP,IPTV,STB_ADD_1",CT015ACTFFTH,"FIBRA|HSI,VOIP,IPTV,STB_ADD_1",F.O. (HSI/VOIP/IPTV/STB_ADD_1)|Installation of triple play Service with two STBÃ?Â  +1 aditional STB|MPPFTTH|120,648
62613,CT015ACTFFTH,"FIBRA|HSI,VOIP,IPTV,STB_ADD_2",CT015ACTFFTH,"FIBRA|HSI,VOIP,IPTV,STB_ADD_2",F.O. (HSI/VOIP/IPTV/STB_ADD_2)|Installation of triple play Service with two STBÃ?Â  +2 aditional STB|MPPFTTH|120,649
62615,CT015ACTFFTH,"FIBRA|HSI,VOIP,IPTV,STB_ADD_3",CT015ACTFFTH,"FIBRA|HSI,VOIP,IPTV,STB_ADD_3",F.O. (HSI/VOIP/IPTV/STB_ADD_3)|Installation of triple play Service with two STBÃ?Â  +3 aditional STB|MPPFTTH|120,650
62617,CT015ACTFFTH,"FIBRA|HSI,VOIP,IPTV,STB_ADD_4",CT015ACTFFTH,"FIBRA|HSI,VOIP,IPTV,STB_ADD_4",F.O. (HSI/VOIP/IPTV/STB_ADD_4)|Installation of triple play Service with two STBÃ?Â  +4 aditional STB|MPPFTTH|120,651
62619,CT016SBLXT2UPPRSTCCLRSN,ASOCIACION DE PUERTO A LA ADDRESS EN SW,CT016SBLXT2UPPRSTCCLRSN,ASOCIACION DE PUERTO A LA ADDRESS EN SW,Asociacion de puerto a la address en SMW,652
62621,CT016SBLXT2UPPRSTCCLRSN,ELEMENTOS DE RED ASIGNADOS NO CORRESPONDE,CT016SBLXT2UPPRSTCCLRSN,ELEMENTOS DE RED ASIGNADOS NO CORRESPONDE,Elementos de red asignados no corresponde,653
62623,CT016SBLXT2UPPRSTCCLRSN,ORDEN DE TRABAJO REPETIDA (POSIBLE ERROR EN FRONT),CT016SBLXT2UPPRSTCCLRSN,ORDEN DE TRABAJO REPETIDA (POSIBLE ERROR EN FRONT),Orden de trabajo repetida (posible error en front),654
62625,CT016SBLXT2UPPRSTCCLRSN,ORDEN CON DATOS DE CLIENTE ERRADOS O INCOMPLETOS,CT016SBLXT2UPPRSTCCLRSN,ORDEN CON DATOS DE CLIENTE ERRADOS O INCOMPLETOS,Orden con datos de cliente errados o incompletos,655
62627,CT016SBLXT2UPPRSTCCLRSN,MAL INGRESADA ELEMENTOS NO RESERVADOS POR APLICACIÓN,CT016SBLXT2UPPRSTCCLRSN,MAL INGRESADA ELEMENTOS NO RESERVADOS POR APLICACIÓN,Mal ingresada elementos no reservados por aplicacion,656
62629,CT016SBLXT2UPPRSTCCLRSN,ORDEN INCOMPLETA EN OSS,CT016SBLXT2UPPRSTCCLRSN,ORDEN INCOMPLETA EN OSS,Orden incompleta en OSS,657
62631,CT016SBLXT2UPPRSTCCLRSN,"DEPURACION DE ORDENES, CANCELADA EN MSS",CT016SBLXT2UPPRSTCCLRSN,"DEPURACION DE ORDENES, CANCELADA EN MSS","Depuracion de ordenes, cancelada en MSS",658
62633,CT016SBLXT2UPPRSTCCLRSN,DEPURACIÓN IMPOSIBILIDAD TÉCNICA EN TERRENO,CT016SBLXT2UPPRSTCCLRSN,DEPURACIÓN IMPOSIBILIDAD TÉCNICA EN TERRENO,Depuracion imposibilidad tecnica en terreno,659
62635,CT016SBLXT2UPPRSTCCLRSN,ERROR CARGUE DE INVENTARIOS EN M6,CT016SBLXT2UPPRSTCCLRSN,ERROR CARGUE DE INVENTARIOS EN M6,Error cargue de inventarios en m6,660
62637,CT016SBLXT2UPPRSTCCLRSN,PUERTO CRUZADO EN OLT POR INVENTARIO,CT016SBLXT2UPPRSTCCLRSN,PUERTO CRUZADO EN OLT POR INVENTARIO,Puerto cruzado en OLT por inventario,661
62639,CT016SBLXT2UPPRSTCCLRSN,VLAN INCORRECTA O NO EXISTE,CT016SBLXT2UPPRSTCCLRSN,VLAN INCORRECTA O NO EXISTE,VLAN incorrecta o no existe,662
62641,CT016SBLXT2UPPRSTCCLRSN,PUERTO FISICO CRUZADO,CT016SBLXT2UPPRSTCCLRSN,PUERTO FISICO CRUZADO,Puerto fisico cruzado,663
62643,CT016SBLXT2UPPRSTCCLRSN,CRUCE DE PUERTO LOGICO MSS SMW,CT016SBLXT2UPPRSTCCLRSN,CRUCE DE PUERTO LOGICO MSS SMW,Cruce de puerto logico MSS SMW,664
62645,CT016SBLXT2UPPRSTCCLRSN,TELEFONO A MIGRAR INCORRECTO O NULO,CT016SBLXT2UPPRSTCCLRSN,TELEFONO A MIGRAR INCORRECTO O NULO,Telefono a migrar incorrecto o nulo,665
62647,CT016SBLXT2UPPRSTCCLRSN,CLIENTE REQUIERE DIRECCIONAMIENTO IP FIJO,CT016SBLXT2UPPRSTCCLRSN,CLIENTE REQUIERE DIRECCIONAMIENTO IP FIJO,Cliente requiere direccionamiento IP fijo,666
62649,CT016SBLXT2UPPRSTCCLRSN,DATOS INCORRECTOS ERROR DE PEDIDO (VENTA POR MIGRACION),CT016SBLXT2UPPRSTCCLRSN,DATOS INCORRECTOS ERROR DE PEDIDO (VENTA POR MIGRACION),Datos incorrectos error de pedido (venta por migracion),667
62651,CT016SBLXT2UPPRSTCCLRSN,IDENTIFICACION DE SERVICIOS MODIFICADOS EN FRONT,CT016SBLXT2UPPRSTCCLRSN,IDENTIFICACION DE SERVICIOS MODIFICADOS EN FRONT,Identificacion de servicios modificados en front,668
62653,CT016SBLXT2UPPRSTCCLRSN,ASIGNACION ERRADA DE DIRECCIONAMIENTO,CT016SBLXT2UPPRSTCCLRSN,ASIGNACION ERRADA DE DIRECCIONAMIENTO,Asignacion errada de direccionamiento,669
62655,CT015ACTFFTH,"FIBRA|HSI,IPTV,IPPBX,STB_ADD_1",CT015ACTFFTH,"FIBRA|HSI,IPTV,IPPBX,STB_ADD_1",F.O. (HSI/IPTV/IPPBX/STB_ADD_1)|Installation of triple play Service with two STBÃ?Â  +1 aditional STB|MPPFTTH|120,670
62657,CT015ACTFFTH,"FIBRA|HSI,IPTV,IPPBX,STB_ADD_2",CT015ACTFFTH,"FIBRA|HSI,IPTV,IPPBX,STB_ADD_2",F.O. (HSI/IPTV/IPPBX/STB_ADD_2)|Installation of triple play Service with two STBÃ?Â  +2 aditional STB|MPPFTTH|120,671
62659,CT015ACTFFTH,"COBRE|HSI,VOIP,LB,XDSL,IP",CT015ACTFFTH,"COBRE|HSI,VOIP,LB,XDSL,IP",C.U. (HSI/VOIP/LB/XDSL/IP)| Technology Change |MPPXDSL|120,593
62661,CT015ACTFFTH,"COBRE|HSI,VOIP,LB,XDSL,IP,PBX",CT015ACTFFTH,"COBRE|HSI,VOIP,LB,XDSL,IP,PBX",C.U.( HSI/VOIP/LB/XDSL/IP/PBX)|Technology Change with Analog PBX|MPPXDSL|240,594
62663,CT015ACTFFTH,"COBRE|HSI,VOIP,LB,XDSL",CT015ACTFFTH,"COBRE|HSI,VOIP,LB,XDSL",C.U. (HSI/VOIP/LB/XDSL/IP)| Technology Change |MPPXDSL|120,595
62665,CT015ACTFFTH,"COBRE|VOIP,LB,XDSL,IP",CT015ACTFFTH,"COBRE|VOIP,LB,XDSL,IP",C.U. (VOIP/LB/XDSL/IP)| Technology Change |MPPXDSL|120,596
62667,CT015ACTFFTH,"COBRE|VOIP,LB,XDSL,IP,PBX",CT015ACTFFTH,"COBRE|VOIP,LB,XDSL,IP,PBX",C.U.(VOIP/LB/XDSL/IP/PBX)|Technology Change with Analog PBX|MPPXDSL|240,597
62669,CT015ACTFFTH,COBRE|PBX,CT015ACTFFTH,COBRE|PBX,C.U. (PBX)|Actuacion Cobre|MPPXDSL|60,598
62671,CT015ACTFFTH,"COBRE|LB,PBX",CT015ACTFFTH,"COBRE|LB,PBX",C.U. (LB/PBX)|Actuacion Cobre|MPPXDSL|60,599
62673,CT015ACTFFTH,"COBRE|LB,XDSL",CT015ACTFFTH,"COBRE|LB,XDSL",C.U. (LB/XDSL)|Actuacion Cobre|MPPXDSL|60,600
62675,CT015ACTFFTH,"COBRE|LB,XDSL,IP",CT015ACTFFTH,"COBRE|LB,XDSL,IP",C.U. (LB/XDSL/IP)|Actuacion Cobre|MPPXDSL|60,601
62677,CT015ACTFFTH,"COBRE|XDSL,PBX",CT015ACTFFTH,"COBRE|XDSL,PBX",C.U. (XDSL/PBX)|Actuacion Cobre|MPPXDSL|60,602
62679,CT015ACTFFTH,"COBRE|XDSL,PBX,IP",CT015ACTFFTH,"COBRE|XDSL,PBX,IP",C.U. (XDSL/PBX/IP)|Actuacion Cobre|MPPXDSL|60,603
62693,CT015ACTFFTH,"FIBRA|HSI,VOIP,LB,XDSL,IP",CT015ACTFFTH,"FIBRA|HSI,VOIP,LB,XDSL,IP",F.O. (HSI/VOIP/LB/XDSL/IP)| Technology Change |MPPFTTH|120,610
62695,CT015ACTFFTH,"FIBRA|HSI,VOIP,LB,XDSL,IP,PBX",CT015ACTFFTH,"FIBRA|HSI,VOIP,LB,XDSL,IP,PBX",F.O. (HSI/VOIP/LB/XDSL/IP/PBX)|Technology Change with Analog PBX|MPPFTTH_POS|240,611
62697,CT015ACTFFTH,"FIBRA|HSI,VOIP,LB,XDSL",CT015ACTFFTH,"FIBRA|HSI,VOIP,LB,XDSL",F.O. (HSI/VOIP/LB/XDSL/IP)| Technology Change |MPPFTTH|120,612
62699,CT015ACTFFTH,"FIBRA|VOIP,LB,XDSL,IP",CT015ACTFFTH,"FIBRA|VOIP,LB,XDSL,IP",F.O. (VOIP/LB/XDSL/IP)| Technology Change |MPPFTTH|120,613
64601,CT015ACTFFTH,"FIBRA|VOIP,LB,XDSL,IP,PBX",CT015ACTFFTH,"FIBRA|VOIP,LB,XDSL,IP,PBX",F.O. (VOIP/LB/XDSL/IP/PBX)|Technology Change with Analog PBX|MPPFTTH_POS|240,614
64603,CT015ACTFFTH,"FIBRA|HSI,VOIP,IPTV,VOIP",CT015ACTFFTH,"FIBRA|HSI,VOIP,IPTV,VOIP",F.O. (HSI/VOIP/IPTV/VOIP)|Triple Play Service with 2 VoIP |MPPFTTH|240,615
64605,CT015ACTFFTH,"FIBRA|HSI,IP_FIX,VOIP,IPTV,VOIP",CT015ACTFFTH,"FIBRA|HSI,IP_FIX,VOIP,IPTV,VOIP",F.O. (HSI/IP_FIX/VOIP/IPTV/VOIP)|Triple Play Service with 2 VoIP and IPoA |MPPFTTH_POS|240,616
64607,CT015ACTFFTH,"FIBRA|HSI,IP_FIX,VOIP,VOIP",CT015ACTFFTH,"FIBRA|HSI,IP_FIX,VOIP,VOIP",F.O. (HSI/IP_FIX/VOIP/VOIP)|Duo Play Service with 2 VoIP and IPoA |MPPFTTH|240,617
64609,CT015ACTFFTH,"FIBRA|VOIP,VOIP",CT015ACTFFTH,"FIBRA|VOIP,VOIP",F.O. (VOIP/VOIP)|Single Play Service with 2 VoIP | MPPFTTH |120,618
64611,CT015ACTFFTH,"FIBRA|HSI,VOIP,VOIP",CT015ACTFFTH,"FIBRA|HSI,VOIP,VOIP",F.O. (HSI/IP_FIX/VOIP/VOIP)|Duo Play Service with 2 VoIP |MPPFTTH|240,619
64613,CT015ACTFFTH,FIBRA|HSI,CT015ACTFFTH,FIBRA|HSI,F.O. (HSI)|Installation of HSI Service|MPPFTTH|60,620
64615,CT015ACTFFTH,FIBRA|IPTV,CT015ACTFFTH,FIBRA|IPTV,F.O. (IPTV)|Installation of IPTV Service with two STB's|MPPFTTH|60,621
44901,CT013SBLXT3QRYRVCTD,CC,CT013SBLXT3QRYRVCTD,CC,CC,557
44903,CT013SBLXT3QRYRVCTD,Cedula de extranjeria,CT013SBLXT3QRYRVCTD,Cedula de extranjeria,CE,558
44905,CT013SBLXT3QRYRVCTD,NIT,CT013SBLXT3QRYRVCTD,NIT,NIT,559
44907,CT013SBLXT3QRYRVCTD,Cedula de ciudadania,CT013SBLXT3QRYRVCTD,Cedula de ciudadania,CC,560
64619,CT015ACTFFTH,FIBRA|IPPBX,CT015ACTFFTH,FIBRA|IPPBX,F.O. (IPPBX)|Installation of IPPBX Service|MPPFTTH|60,623
64617,CT015ACTFFTH,FIBRA|VOIP,CT015ACTFFTH,FIBRA|VOIP,F.O. (VOIP)|Installation of VoIP Service|MPPFTTH|60,622
64639,CT015ACTFFTH,"FIBRA|VOIP,IPTV",CT015ACTFFTH,"FIBRA|VOIP,IPTV",F.O. (VOIP/IPTV)|Installation of duo service|MPPFTTH|120,633
64641,CT015ACTFFTH,"FIBRA|IPTV,IPPBX",CT015ACTFFTH,"FIBRA|IPTV,IPPBX",F.O. (IPTV/IPPBX)|Installation of duo service|MPPFTTH|120,634
64643,CT015ACTFFTH,"FIBRA|HSI,IP_FIX,IPTV",CT015ACTFFTH,"FIBRA|HSI,IP_FIX,IPTV",F.O. (HSI/IP_FIX/IPTV)|Installation of duo play service with fix IP and two STB|MPPFTTH|120,635
64645,CT015ACTFFTH,"FIBRA|HSI,IPTV,STB_ADD_1",CT015ACTFFTH,"FIBRA|HSI,IPTV,STB_ADD_1",F.O. (HSI/IPTV/STB_ADD_1)|Installation of duo play service with two STB+ 1 aditional STB|MPPFTTH|120,636
64647,CT015ACTFFTH,"FIBRA|HSI,IPTV,STB_ADD_2",CT015ACTFFTH,"FIBRA|HSI,IPTV,STB_ADD_2",F.O. (HSI/IPTV/STB_ADD_2)|Installation of duo play service with two STB+ 2 aditional STB|MPPFTTH|120,637
64649,CT015ACTFFTH,"FIBRA|HSI,IPTV,STB_ADD_3",CT015ACTFFTH,"FIBRA|HSI,IPTV,STB_ADD_3",F.O. (HSI/IPTV/STB_ADD_3)|Installation of duo play service with two STB+ 3 aditional STB|MPPFTTH|120,638
64651,CT015ACTFFTH,"FIBRA|HSI,IPTV,STB_ADD_4",CT015ACTFFTH,"FIBRA|HSI,IPTV,STB_ADD_4",F.O. (HSI/IPTV/STB_ADD_4)|Installation of duo play service with two STB+ 4 aditional STB|MPPFTTH|120,639
64653,CT015ACTFFTH,"FIBRA|HSI,VOIP,IPTV",CT015ACTFFTH,"FIBRA|HSI,VOIP,IPTV",F.O. (HSI/VOIP/IPTV)|Installation of triple play Service|MPPFTTH|120,640
64655,CT015ACTFFTH,"FIBRA|HSI,IPTV,IPPBX",CT015ACTFFTH,"FIBRA|HSI,IPTV,IPPBX",F.O. (HSI/IPTV/IPPBX)|Installation of triple play Service|MPPFTTH|120,641
64657,CT015ACTFFTH,"FIBRA|HSI,IP_FIX,IPTV,STB_ADD_1",CT015ACTFFTH,"FIBRA|HSI,IP_FIX,IPTV,STB_ADD_1",F.O. (HSI/IP_FIX/IPTV/STB_ADD_1)|Installation of duo play service with fix IP and two STB +1 aditional STB|MPPFTTH|120,642
70807,CT005RVCTXFAGCIU,25290,CT005RVCTXFAGCIU,25290,001,709
70809,CT005RVCTXFAGCIU,25473,CT005RVCTXFAGCIU,25473,001,710
70811,CT005RVCTXFAGCIU,25740,CT005RVCTXFAGCIU,25740,001,711
70813,CT005RVCTXFAGCIU,25743,CT005RVCTXFAGCIU,25743,001,712
70815,CT005RVCTXFAGCIU,25758,CT005RVCTXFAGCIU,25758,001,713
70817,CT005RVCTXFAGCIU,25785,CT005RVCTXFAGCIU,25785,001,714
71039,CT015ACTFFTH,"FIBRA|HSI,IP_FIX,VOIP,IPTV,IPPBX,STB_ADD_4",CT015ACTFFTH,"FIBRA|HSI,IP_FIX,VOIP,IPTV,IPPBX,STB_ADD_4",F.O. (HSI/IP_FIX/VOIP/IPTV/IPPBX)|Upgrade or Downgrade VoIP from to IPPBX on trio play Services with 4 additional STB|MPPFTTH_POS|240,773
